1.249970e+1;0.000000e+0
1.277800e+1;1.113731e-24
1.306250e+1;5.509115e-24
1.335333e+1;1.406517e-23
1.365063e+1;2.736839e-23
1.395456e+1;4.585006e-23
1.426525e+1;6.981532e-23
1.458286e+1;9.945010e-23
1.490755e+1;1.348220e-22
1.523946e+1;1.758806e-22
1.557876e+1;2.224605e-22
1.592561e+1;2.742878e-22
1.628019e+1;3.309903e-22
1.664266e+1;3.921118e-22
1.701320e+1;4.571294e-22
1.739199e+1;5.254721e-22
1.777922e+1;5.965402e-22
1.817507e+1;6.697238e-22
1.857973e+1;7.444201e-22
1.899340e+1;8.200473e-22
1.941628e+1;8.960562e-22
1.984857e+1;9.719390e-22
2.029049e+1;1.047235e-21
2.074225e+1;1.121533e-21
2.120407e+1;1.194473e-21
2.167617e+1;1.265746e-21
2.215878e+1;1.335090e-21
2.265214e+1;1.402287e-21
2.315648e+1;1.467162e-21
2.367205e+1;1.529578e-21
2.419910e+1;1.589429e-21
2.473788e+1;1.646641e-21
2.528866e+1;1.701165e-21
2.585170e+1;1.752974e-21
2.642728e+1;1.802061e-21
2.701567e+1;1.848434e-21
2.761716e+1;1.892115e-21
2.823205e+1;1.933139e-21
2.886062e+1;1.971549e-21
2.950319e+1;2.007396e-21
3.016007e+1;2.040737e-21
3.083157e+1;2.071634e-21
3.151802e+1;2.100153e-21
3.221976e+1;2.126361e-21
3.293712e+1;2.150330e-21
3.367045e+1;2.172131e-21
3.442011e+1;2.191836e-21
3.518646e+1;2.209519e-21
3.596987e+1;2.225251e-21
3.677073e+1;2.239104e-21
3.758941e+1;2.251150e-21
3.842632e+1;2.261458e-21
3.928187e+1;2.270098e-21
4.015646e+1;2.277136e-21
4.105053e+1;2.282640e-21
4.196451e+1;2.286673e-21
4.289883e+1;2.289298e-21
4.385395e+1;2.290577e-21
4.483034e+1;2.290569e-21
4.582847e+1;2.289333e-21
4.684883e+1;2.286923e-21
4.789190e+1;2.283396e-21
4.895819e+1;2.278803e-21
5.004822e+1;2.273195e-21
5.116253e+1;2.266623e-21
5.230164e+1;2.259133e-21
5.346611e+1;2.250772e-21
5.465651e+1;2.241585e-21
5.587342e+1;2.231614e-21
5.711742e+1;2.220902e-21
5.838911e+1;2.209488e-21
5.968912e+1;2.197411e-21
6.101808e+1;2.184708e-21
6.237662e+1;2.171415e-21
6.376541e+1;2.157567e-21
6.518512e+1;2.143197e-21
6.663644e+1;2.128338e-21
6.812008e+1;2.113019e-21
6.963674e+1;2.097271e-21
7.118718e+1;2.081122e-21
7.277213e+1;2.064600e-21
7.439237e+1;2.047732e-21
7.604869e+1;2.030541e-21
7.774188e+1;2.013054e-21
7.947277e+1;1.995293e-21
8.124220e+1;1.977280e-21
8.305102e+1;1.959038e-21
8.490012e+1;1.940587e-21
8.679039e+1;1.921946e-21
8.872274e+1;1.903135e-21
9.069812e+1;1.884172e-21
9.271747e+1;1.865075e-21
9.478179e+1;1.845859e-21
9.689207e+1;1.826542e-21
9.904933e+1;1.807138e-21
1.012546e+2;1.787662e-21
1.035090e+2;1.768128e-21
1.058136e+2;1.748549e-21
1.081695e+2;1.728938e-21
1.105778e+2;1.709308e-21
1.130398e+2;1.689669e-21
1.155566e+2;1.670034e-21
1.181294e+2;1.650412e-21
1.207595e+2;1.630813e-21
1.234482e+2;1.611248e-21
1.261967e+2;1.591725e-21
1.290064e+2;1.572253e-21
1.318787e+2;1.552840e-21
1.348149e+2;1.533495e-21
1.378165e+2;1.514223e-21
1.408850e+2;1.495033e-21
1.440217e+2;1.475931e-21
1.472283e+2;1.456923e-21
1.505063e+2;1.438015e-21
1.538572e+2;1.419213e-21
1.572828e+2;1.400523e-21
1.607846e+2;1.381948e-21
1.643644e+2;1.363494e-21
1.680240e+2;1.345166e-21
1.717649e+2;1.326966e-21
1.755892e+2;1.308900e-21
1.794986e+2;1.290970e-21
1.834951e+2;1.273181e-21
1.875805e+2;1.255534e-21
1.917569e+2;1.238034e-21
1.960263e+2;1.220683e-21
2.003908e+2;1.203482e-21
2.048524e+2;1.186435e-21
2.094134e+2;1.169544e-21
2.140759e+2;1.152810e-21
2.188422e+2;1.136235e-21
2.237146e+2;1.119821e-21
2.286955e+2;1.103569e-21
2.337873e+2;1.087481e-21
2.389925e+2;1.071556e-21
2.443136e+2;1.055798e-21
2.497531e+2;1.040205e-21
2.553138e+2;1.024779e-21
2.609982e+2;1.009521e-21
2.668093e+2;9.944308e-22
2.727496e+2;9.795086e-22
2.788223e+2;9.647549e-22
2.850302e+2;9.501696e-22
2.913763e+2;9.357530e-22
2.978636e+2;9.215049e-22
3.044954e+2;9.074250e-22
3.112749e+2;8.935133e-22
3.182053e+2;8.797694e-22
3.252900e+2;8.661927e-22
3.325325e+2;8.527830e-22
3.399362e+2;8.395397e-22
3.475047e+2;8.264620e-22
3.552418e+2;8.135494e-22
3.631511e+2;8.008012e-22
3.712365e+2;7.882165e-22
3.795019e+2;7.757945e-22
3.879514e+2;7.635343e-22
3.965890e+2;7.514350e-22
4.054188e+2;7.394957e-22
4.144453e+2;7.277152e-22
4.236728e+2;7.160926e-22
4.331057e+2;7.046267e-22
4.427486e+2;6.933164e-22
4.526062e+2;6.821606e-22
4.626833e+2;6.711580e-22
4.729848e+2;6.603075e-22
4.835156e+2;6.496078e-22
4.942809e+2;6.390577e-22
5.052858e+2;6.286558e-22
5.165358e+2;6.184008e-22
5.280363e+2;6.082915e-22
5.397928e+2;5.983265e-22
5.518111e+2;5.885043e-22
5.640969e+2;5.788238e-22
5.766563e+2;5.692833e-22
5.894953e+2;5.598817e-22
6.026202e+2;5.506174e-22
6.160373e+2;5.414890e-22
6.297531e+2;5.324952e-22
6.437743e+2;5.236344e-22
6.581077e+2;5.149054e-22
6.727602e+2;5.063065e-22
6.877389e+2;4.978364e-22
7.030511e+2;4.894937e-22
7.187043e+2;4.812768e-22
7.347059e+2;4.731844e-22
7.510638e+2;4.652150e-22
7.677860e+2;4.573672e-22
7.848804e+2;4.496394e-22
8.023555e+2;4.420304e-22
8.202196e+2;4.345386e-22
8.384814e+2;4.271626e-22
8.571499e+2;4.199010e-22
8.762340e+2;4.127523e-22
8.957430e+2;4.057152e-22
9.156863e+2;3.987882e-22
9.360737e+2;3.919699e-22
9.569150e+2;3.852590e-22
9.782203e+2;3.786540e-22
1.000000e+3;3.721536e-22
